"Step","Grouped runs - metrics/expert_usage_std","Grouped runs - metrics/expert_usage_std__MIN","Grouped runs - metrics/expert_usage_std__MAX"
"555000","0.013609456596896052","0.007993055507540703","0.020949672907590866"
"560000","0.014217427466064692","0.008498364128172398","0.020949676632881165"
"565000","0.013520281994715333","0.007453558966517448","0.01972026564180851"
"570000","0.013599129160866141","0.008498364128172398","0.01972026564180851"
"575000","0.013875015545636415","0.008975272066891193","0.01885618269443512"
"580000","0.013038268778473139","0.008498364128172398","0.016996730118989944"
"585000","0.01230939058586955","0.00799305085092783","0.018408939242362976"
"590000","0.01337147643789649","0.00799305085092783","0.020749835297465324"
"595000","0.01348419371061027","0.008975272066891193","0.016244657337665558"
"600000","0.012617021799087524","0.008498364128172398","0.01674978993833065"
"605000","0.01321831252425909","0.008498364128172398","0.017716912552714348"
"610000","0.013154315995052457","0.007993055507540703","0.018408935517072678"
"615000","0.01251374778803438","0.006236095447093248","0.019075874239206314"
"620000","0.012914887629449368","0.008498364128172398","0.016244657337665558"
"625000","0.013327323831617832","0.007993056438863277","0.018408939242362976"
"630000","0.013154316926375031","0.007993055507540703","0.018408935517072678"
"635000","0.013622692320495844","0.008498364128172398","0.019075874239206314"
"640000","0.013391320127993822","0.008498364128172398","0.018408935517072678"
"645000","0.014159633312374353","0.007453558966517448","0.020138408988714218"
"650000","0.012515864335000515","0.008498364128172398","0.01598609983921051"
"655000","0.014249619329348207","0.008498364128172398","0.018408935517072678"
"660000","0.012228942476212978","0.008498364128172398","0.01598609983921051"
"665000","0.012581614311784506","0.008498364128172398","0.016244657337665558"
"670000","0.012542235432192683","0.007453558966517448","0.01624465547502041"
"675000","0.012701903469860554","0.008975272066891193","0.015986107289791107"
"680000","0.013871293282136321","0.007453558966517448","0.01818118989467621"
"685000","0.014607675839215517","0.010274023748934269","0.019075870513916016"
"690000","0.012293580919504166","0.008498364128172398","0.016244657337665558"
"695000","0.012693233671598136","0.006236095447093248","0.018408939242362976"
"700000","0.0145022664219141","0.00942809134721756","0.017950551584362984"
"705000","0.013357800897210836","0.0068718427792191505","0.01818118989467621"
"710000","0.013403678312897682","0.008498364128172398","0.016996733844280243"
"715000","0.012594443280249834","0.0074535636231303215","0.01818118989467621"
"720000","0.01383798848837614","0.008975272066891193","0.01818118989467621"
"725000","0.01390368933789432","0.008975277654826641","0.01818118989467621"
"730000","0.01503743208013475","0.008498364128172398","0.019075870513916016"
"735000","0.015080840326845646","0.00986013375222683","0.019293062388896942"
"740000","0.01343168574385345","0.008498364128172398","0.020344261080026627"
"745000","0.014240780379623175","0.007453558966517448","0.01885618269443512"
"750000","0.013573464006185532","0.00799305085092783","0.01818118989467621"
"755000","0.014969812240451574","0.00799305085092783","0.021343747153878212"
"760000","0.012707456480711699","0.0068718427792191505","0.019720271229743958"
"765000","0.012924802489578724","0.0074535636231303215","0.019075870513916016"
"770000","0.014422941487282515","0.009860134683549404","0.020344261080026627"
"775000","0.015886808512732387","0.008975272066891193","0.021538082510232925"
"780000","0.014783743768930435","0.00799305085092783","0.021147629246115685"
"785000","0.01396714337170124","0.010274023748934269","0.019075870513916016"
"790000","0.014381102286279202","0.008498364128172398","0.019720271229743958"
"795000","0.015537606319412589","0.0110554164275527","0.019720271229743958"
"800000","0.014817844843491912","0.00942809134721756","0.019075870513916016"
"805000","0.013502792222425342","0.007993051782250404","0.018633900210261345"
"810000","0.01514452020637691","0.008975275792181492","0.01950783282518387"
"815000","0.013151584658771753","0.007993051782250404","0.016244657337665558"
"820000","0.014488052111119032","0.008975275792181492","0.020344261080026627"
"825000","0.014378756284713745","0.008975272066891193","0.020344261080026627"
"830000","0.013797679916024208","0.009860134683549404","0.01818118989467621"
"835000","0.014788864413276315","0.007993051782250404","0.019720271229743958"
"840000","0.013272692682221532","0.007993051782250404","0.01818118989467621"
"845000","0.015094619942829013","0.008975272066891193","0.020749831572175026"
"850000","0.013371620327234268","0.009428092278540134","0.01818118989467621"
"855000","0.014967124676331878","0.008975272066891193","0.019075870513916016"
"860000","0.015239341417327523","0.00799305085092783","0.019930435344576836"
"865000","0.01574537856504321","0.0110554164275527","0.019720271229743958"
"870000","0.013699792325496674","0.008498364128172398","0.01818118989467621"
"875000","0.015068076783791184","0.011426091194152832","0.022669117897748947"
"880000","0.01553366705775261","0.008975275792181492","0.021730676293373108"
"885000","0.014847684884443879","0.010671873576939106","0.021538082510232925"
"890000","0.014149908442050219","0.010274023748934269","0.019930435344576836"
"895000","0.01407422823831439","0.0068718427792191505","0.020344261080026627"
"900000","0.013997282250784338","0.006236095447093248","0.02192157879471779"
"905000","0.01461648428812623","0.00799305085092783","0.019930435344576836"
"910000","0.013892534654587507","0.00799305085092783","0.019720271229743958"
"915000","0.014563452685251832","0.008975272066891193","0.018408939242362976"
"920000","0.014965802663937211","0.011426093988120556","0.019720271229743958"
"925000","0.012941922759637237","0.008975272066891193","0.01818118989467621"
"930000","0.013144056778401136","0.00799305085092783","0.018408935517072678"
"935000","0.013968574348837137","0.009428088553249836","0.019930435344576836"
"940000","0.013810283271595836","0.008975272066891193","0.019720271229743958"
"945000","0.015123166842386127","0.009428092278540134","0.02192157879471779"
"950000","0.013796611921861768","0.007453558035194874","0.01818118989467621"
"955000","0.014877231558784842","0.008975272066891193","0.0221108328551054"
"960000","0.014096239814534783","0.00799305085092783","0.01724013313651085"
"965000","0.0159480192232877","0.00942809134721756","0.02134374901652336"
"970000","0.01607053028419614","0.01280190795660019","0.01885618269443512"
"975000","0.014285865006968379","0.008975275792181492","0.020138412714004517"
"980000","0.013059698860161006","0.006236095447093248","0.017950549721717834"
"985000","0.014098953222855926","0.007453558966517448","0.019720271229743958"
"990000","0.012278533075004816","0.008975275792181492","0.015723301097750664"
"995000","0.01528624864295125","0.008975272998213768","0.020548047497868538"
"1000000","0.013130417093634605","0.009428092278540134","0.019075870513916016"
"1005000","0.01416158047504723","0.010671873576939106","0.01624465547502041"
"1010000","0.013114041881635785","0.00799305085092783","0.019720271229743958"
"1015000","0.014979831641539931","0.00849836878478527","0.01972026750445366"
"1020000","0.01416396046988666","0.009428088553249836","0.01818118989467621"
"1025000","0.015831210184842348","0.01142609491944313","0.022852182388305664"
"1030000","0.013843059074133635","0.010671873576939106","0.015456034801900387"
"1035000","0.013454528525471687","0.007993056438863277","0.01972026750445366"
"1040000","0.015009202295914292","0.008975272066891193","0.0221108328551054"
"1045000","0.013456191634759307","0.00942809134721756","0.017480146139860153"
"1050000","0.013584811706095934","0.005527709610760212","0.019075874239206314"
"1055000","0.01409538951702416","0.01027402002364397","0.019930435344576836"
"1060000","0.012480558827519417","0.007453558035194874","0.020138412714004517"
"1065000","0.012720091501250863","0.006871841847896576","0.01929306425154209"
"1070000","0.014590468490496278","0.007993055507540703","0.01950783282518387"
"1075000","0.015608333284035325","0.007453558035194874","0.020749831572175026"
"1080000","0.0136695911642164","0.007453558035194874","0.01885618269443512"
"1085000","0.01426604250445962","0.008975276723504066","0.01972026750445366"
"1090000","0.013716240879148245","0.006871841847896576","0.021147631108760834"
"1095000","0.014067333890125155","0.01067187450826168","0.01972026377916336"
"1100000","0.014775809133425355","0.00849836878478527","0.0221108328551054"
"1105000","0.014378078980371356","0.007453558035194874","0.01771690882742405"
"1110000","0.015188715653494","0.008498364128172398","0.01929306425154209"
"1115000","0.014573797583580017","0.007993051782250404","0.019720271229743958"
"1120000","0.013447457924485207","0.008975276723504066","0.019930433481931686"
"1125000","0.013827221002429724","0.006871841847896576","0.020949676632881165"
"1130000","0.013827166985720396","0.008498364128172398","0.01674979366362095"
"1135000","0.016715765232220292","0.009860130958259106","0.024267032742500305"
"1140000","0.015505438903346658","0.00986013375222683","0.020344262942671776"
"1145000","0.013799184700474143","0.008975277654826641","0.020344257354736328"
"1150000","0.013041666010394692","0.008975276723504066","0.01885617896914482"
"1155000","0.015471244347281754","0.006236095447093248","0.020548047497868538"
"1160000","0.015499961795285344","0.009428088553249836","0.019075870513916016"
"1165000","0.014046244323253632","0.007993051782250404","0.01674979366362095"
"1170000","0.016484606778249145","0.008498364128172398","0.021343747153878212"
"1175000","0.015636688098311424","0.011785116046667099","0.0221108328551054"
"1180000","0.014593671541661024","0.008498364128172398","0.020344262942671776"
"1185000","0.015611736103892326","0.007453558966517448","0.018633898347616196"
"1190000","0.014769412111490965","0.011785113252699375","0.0167497918009758"
"1195000","0.014489644207060337","0.009860134683549404","0.019720271229743958"
"1200000","0.015569607960060239","0.007453558035194874","0.021343747153878212"
"1205000","0.014182355720549822","0.007453558035194874","0.0240947213023901"
"1210000","0.014701363630592823","0.009860134683549404","0.020749831572175026"
"1215000","0.017582764383405447","0.010671877302229404","0.023213978856801987"
"1220000","0.01498255948536098","0.010274023748934269","0.019293060526251793"
"1225000","0.015146562363952398","0.006871841847896576","0.023921165615320206"
"1230000","0.01740056392736733","0.010671869851648808","0.020344259217381477"
"1235000","0.017994435504078865","0.008975276723504066","0.024438129737973213"
"1240000","0.014620578149333596","0.008498364128172398","0.01724013313651085"
"1245000","0.017833205638453364","0.0110554164275527","0.023033790290355682"
"1250000","0.014857519650831819","0.007453558966517448","0.02303379215300083"
"1255000","0.019344613421708345","0.012133518233895302","0.029814235866069794"
"1260000","0.015035746386274695","0.010274023748934269","0.02134374901652336"
"1265000","0.016331839025951922","0.006236095447093248","0.022298481315374374"
"1270000","0.015232239617034793","0.010671873576939106","0.021147631108760834"
"1275000","0.015636156080290675","0.01027402002364397","0.02409471943974495"
"1280000","0.01376240118406713","0.007453558035194874","0.018633900210261345"
"1285000","0.015467752004042268","0.008975272998213768","0.023213984444737434"
"1290000","0.016660480992868543","0.007993056438863277","0.02592724934220314"
"1295000","0.013734812149778008","0.006871841847896576","0.020749833434820175"
"1300000","0.01550033618696034","0.007993051782250404","0.022484565153717995"
"1305000","0.015634452691301703","0.010671873576939106","0.0240947213023901"
"1310000","0.01534514524973929","0.007993051782250404","0.026087457314133644"
"1315000","0.015217468608170748","0.010671873576939106","0.02211083471775055"
"1320000","0.014512776397168636","0.01027402002364397","0.021538082510232925"
"1325000","0.015052706003189087","0.009860134683549404","0.01972026750445366"
"1330000","0.016318009002134204","0.008498364128172398","0.0235702246427536"
"1335000","0.016134931007400155","0.007453558035194874","0.020749835297465324"
"1340000","0.01692466577515006","0.00942809134721756","0.0235702283680439"
"1345000","0.014551880536600947","0.009428092278540134","0.02592724747955799"
"1350000","0.01722145895473659","0.009860134683549404","0.0240947213023901"
"1355000","0.015497425803914666","0.00942809134721756","0.019930435344576836"
"1360000","0.0161220608279109","0.006871841847896576","0.022669117897748947"
"1365000","0.0151518729981035","0.008975277654826641","0.02357022650539875"
"1370000","0.014632773352786899","0.009860130958259106","0.01972026377916336"
"1375000","0.01741760247386992","0.006871841847896576","0.029391983523964882"
"1380000","0.014643350848928094","0.007993051782250404","0.02134375087916851"
"1385000","0.014958013780415058","0.009860134683549404","0.02409471943974495"
"1390000","0.014119055587798357","0.009860134683549404","0.022298481315374374"
"1395000","0.013915649033151567","0.005527709145098925","0.019930433481931686"
"1400000","0.015943812439218163","0.007453558035194874","0.025440562516450882"
"1405000","0.015288518858142197","0.006871842313557863","0.021147631108760834"
"1410000","0.014889858197420835","0.00942809134721756","0.017950551584362984"
"1415000","0.014111063443124294","0.012472189962863922","0.01598610356450081"
"1420000","0.014816500712186098","0.005527709610760212","0.02460804209113121"
"1425000","0.013580856379121542","0.008498364128172398","0.019720271229743958"
"1430000","0.01713515375740826","0.013743686489760876","0.021538082510232925"
"1435000","0.013469429919496179","0.008975272066891193","0.021730676293373108"
"1440000","0.016103875124827027","0.010274023748934269","0.022484563291072845"
"1445000","0.013414704706519842","0.00942809134721756","0.022669117897748947"
"1450000","0.015022821724414825","0.012472190894186497","0.020138412714004517"
"1455000","0.014593592146411538","0.00849836878478527","0.022852184250950813"
"1460000","0.014385381946340203","0.008975272998213768","0.02211083099246025"
"1465000","0.014262138167396188","0.010671873576939106","0.01818118989467621"
"1470000","0.014715031487867236","0.007993056438863277","0.02134374901652336"
"1475000","0.013538646860979497","0.006236095447093248","0.020344261080026627"
"1480000","0.01512885419651866","0.007993051782250404","0.021147629246115685"
"1485000","0.013789282413199544","0.00799305085092783","0.01950783282518387"
"1490000","0.015916987089440227","0.010671869851648808","0.019293060526251793"
"1495000","0.013125351048074663","0.006871842313557863","0.019720271229743958"
"1500000","0.014620023779571056","0.01027402002364397","0.019075870513916016"
"1505000","0.016373499762266874","0.012801911681890488","0.021538078784942627"
"1510000","0.013469961239024997","0.008975272998213768","0.019075876101851463"
"1515000","0.013017178047448397","0.007993056438863277","0.02054804563522339"
"1520000","0.01513172872364521","0.007453558966517448","0.02192157879471779"
"1525000","0.017538392916321754","0.0117851123213768","0.0221108328551054"
"1530000","0.01829791208729148","0.015986107289791107","0.021538080647587776"
"1535000","0.017268095165491104","0.011785113252699375","0.024267030879855156"
"1540000","0.018502065679058433","0.01027402002364397","0.026087455451488495"
"1545000","0.017799148801714182","0.011785116046667099","0.024944383651018143"
"1550000","0.017371275695040822","0.012133519165217876","0.02357022650539875"
"1555000","0.0175742800347507","0.011055419221520424","0.023921169340610504"
"1560000","0.01651002303697169","0.009860134683549404","0.02303379215300083"
"1565000","0.016434132354333997","0.012133515439927578","0.022298479452729225"
"1570000","0.016487334622070193","0.011426090262830257","0.022298479452729225"
"1575000","0.01747227320447564","0.013743685558438301","0.020138412714004517"
"1580000","0.015000141109339893","0.007453559432178736","0.025276251137256622"
"1585000","0.016694948775693774","0.010671869851648808","0.021147631108760834"
"1590000","0.017004014924168587","0.008975272998213768","0.02303379215300083"
"1595000","0.017431213054805994","0.01027402002364397","0.025440562516450882"
"1600000","0.014394150581210852","0.00942809134721756","0.016996733844280243"
"1605000","0.016925377072766423","0.009860134683549404","0.023213984444737434"
"1610000","0.0171227368991822","0.009860130958259106","0.020749833434820175"
"1615000","0.015414391877129674","0.012133518233895302","0.021538082510232925"
"1620000","0.016243681078776717","0.013437097892165184","0.019720271229743958"
"1625000","0.016350461170077324","0.013123348355293274","0.021538080647587776"
"1630000","0.01634797058068216","0.013437094166874886","0.021343745291233063"
"1635000","0.0157407543156296","0.010274024680256844","0.02192157693207264"
"1640000","0.01785929873585701","0.014337209984660149","0.0257660411298275"
"1645000","0.014177566161379218","0.009428088553249836","0.01724013313651085"
"1650000","0.013823674991726875","0.010671873576939106","0.01624465547502041"
"1655000","0.014790719142183661","0.006871841847896576","0.020138412714004517"
"1660000","0.01723661320284009","0.012801909819245338","0.020344257354736328"
"1665000","0.01730940118432045","0.012133515439927578","0.0221108328551054"
"1670000","0.015273879980668426","0.010671873576939106","0.017950547859072685"
"1675000","0.016373755177482963","0.009860134683549404","0.022852178663015366"
"1680000","0.018809866392984986","0.011426093988120556","0.02192157693207264"
"1685000","0.017110785469412804","0.013437094166874886","0.025276249274611473"
"1690000","0.014519971562549472","0.011785116046667099","0.017950551584362984"
"1695000","0.015879943035542965","0.006871841847896576","0.020749831572175026"
"1700000","0.019154722802340984","0.013123348355293274","0.023392779752612114"
"1705000","0.020806334912776947","0.014907121658325195","0.023746345192193985"
"1710000","0.017876626690849662","0.014624943025410175","0.020749831572175026"
"1715000","0.01637485157698393","0.0110554164275527","0.0221108291298151"
"1720000","0.015210957266390324","0.008975272998213768","0.01929306425154209"
"1725000","0.016875145491212606","0.014624940231442451","0.018408939242362976"
"1730000","0.018606465309858322","0.01598610356450081","0.020949674770236015"
"1735000","0.017110116314142942","0.01247219368815422","0.023392781615257263"
"1740000","0.01810760609805584","0.015986107289791107","0.02173067443072796"
"1745000","0.019429925130680203","0.012801914475858212","0.026562295854091644"
"1750000","0.018020683666691184","0.014624943025410175","0.021343747153878212"
"1755000","0.017952461494132876","0.014624941162765026","0.022484563291072845"
"1760000","0.017864075023680925","0.0167497918009758","0.019075872376561165"
"1765000","0.01711569889448583","0.01247219368815422","0.021730676293373108"
"1770000","0.014773654285818338","0.00942809134721756","0.020949674770236015"
"1775000","0.015031124232336879","0.011785113252699375","0.020749833434820175"
"1780000","0.01310846139676869","0.0110554164275527","0.017480148002505302"
"1785000","0.016145368805155158","0.013743685558438301","0.019930433481931686"
"1790000","0.015115880407392979","0.013437097892165184","0.016996735706925392"
"1795000","0.014335778309032321","0.009860134683549404","0.017240134999155998"
"1800000","0.016696325968950987","0.015456032007932663","0.018856177106499672"
"1805000","0.017029651906341314","0.013743685558438301","0.024608036503195763"
"1810000","0.015424921875819564","0.012472190894186497","0.016996733844280243"
"1815000","0.016616480192169547","0.01312334556132555","0.02034425549209118"
"1820000","0.01474048919044435","0.009860134683549404","0.0174801517277956"
"1825000","0.016976278508082032","0.013743688352406025","0.01950783096253872"
"1830000","0.01506910310126841","0.008498364128172398","0.021147629246115685"
"1835000","0.016342568676918745","0.0110554164275527","0.02134374901652336"
"1840000","0.016959163593128324","0.009428087621927261","0.02303379215300083"
"1845000","0.017451184801757336","0.01280190795660019","0.019293060526251793"
"1850000","0.01859983941540122","0.01674978993833065","0.019507834687829018"
"1855000","0.016333754872903228","0.00799305085092783","0.02211083099246025"
"1860000","0.018092222278937697","0.014624940231442451","0.021538080647587776"
"1865000","0.015592998126521707","0.013437099754810333","0.021147627383470535"
"1870000","0.015242899535223842","0.01312334556132555","0.017480148002505302"
"1875000","0.015760055743157864","0.012801911681890488","0.017950549721717834"
"1880000","0.017830430762842298","0.012133515439927578","0.02303379215300083"
"1885000","0.014510926092043519","0.012133515439927578","0.0167497918009758"
"1890000","0.013431594241410494","0.01280190795660019","0.013743685558438301"
"1895000","0.01688096090219915","0.011785113252699375","0.020548047497868538"
"1900000","0.01511708041653037","0.0131233474239707","0.016996733844280243"
"1905000","0.016038257628679276","0.009428087621927261","0.019075872376561165"
"1910000","0.015618260018527508","0.008975276723504066","0.01950783282518387"
"1915000","0.01391975348815322","0.010671875439584255","0.020749831572175026"
"1920000","0.015579275088384748","0.014043579809367657","0.017480148002505302"
"1925000","0.015672060195356607","0.01247219368815422","0.017480148002505302"
"1930000","0.017543485155329108","0.014624937437474728","0.020749833434820175"
"1935000","0.0162718934006989","0.01280190795660019","0.020138408988714218"
"1940000","0.016431682044640183","0.012133519165217876","0.02034425549209118"
"1945000","0.01660358696244657","0.014043586328625679","0.02173067443072796"
"1950000","0.013067465974017978","0.005527709610760212","0.01771690882742405"
"1955000","0.015696228248998523","0.0110554164275527","0.021147627383470535"
"1960000","0.018957493361085653","0.01724013313651085","0.023392781615257263"
"1965000","0.017395417671650648","0.015456030145287514","0.019930435344576836"
"1970000","0.011370384134352207","0.0047140466049313545","0.015723299235105515"
"1975000","0.01483085285872221","0.0117851123213768","0.01950783282518387"
"1980000","0.01412206212989986","0.012133518233895302","0.01598610356450081"
"1985000","0.014120436157099903","0.006871842313557863","0.01818118989467621"
"1990000","0.01862525101751089","0.012133518233895302","0.02173067443072796"
"1995000","0.017092128284275532","0.012133518233895302","0.024267032742500305"
"2000000","0.017195972381159663","0.01490712258964777","0.02192157879471779"
"2005000","0.013612353010103106","0.008498365059494972","0.019293060526251793"
"2010000","0.016023483127355576","0.012133518233895302","0.01748014986515045"
"2015000","0.016664909897372127","0.014337209053337574","0.01885617896914482"
"2020000","0.017294747987762094","0.013743688352406025","0.02357022650539875"
"2025000","0.015570513671264052","0.010274023748934269","0.01972026564180851"
"2030000","0.01417036447674036","0.01142609491944313","0.015723302960395813"
"2035000","0.014972217613831162","0.00849836878478527","0.02192157693207264"
"2040000","0.014264607103541493","0.010274023748934269","0.01885618083178997"
"2045000","0.014601273695006967","0.009428092278540134","0.019930433481931686"
"2050000","0.017905202228575945","0.01404358446598053","0.021147629246115685"
"2055000","0.01596860238350928","0.01027402002364397","0.021147627383470535"
"2060000","0.01353812450543046","0.010274023748934269","0.01649916172027588"
"2065000","0.01930921245366335","0.015456032007932663","0.021538080647587776"
"2070000","0.017452715430408716","0.015723299235105515","0.021343747153878212"
"2075000","0.015595106407999992","0.01312334556132555","0.020949676632881165"
"2080000","0.017683440819382668","0.01649916172027588","0.019075870513916016"
"2085000","0.014199290424585342","0.00849836878478527","0.017950547859072685"
"2090000","0.014086454873904586","0.007453558966517448","0.020548047497868538"
"2095000","0.014682762324810028","0.009860135614871979","0.0177169106900692"
"2100000","0.01520581147633493","0.011426090262830257","0.017950547859072685"
"2105000","0.016747282352298498","0.009860130958259106","0.023033790290355682"
"2110000","0.017226906726136804","0.012133519165217876","0.022298481315374374"
"2115000","0.016071268124505877","0.00942809134721756","0.0221108328551054"
"2120000","0.014313103863969445","0.011055419221520424","0.017480148002505302"
"2125000","0.018877995433285832","0.010671877302229404","0.02303379215300083"
"2130000","0.011795543017797172","0.006871842313557863","0.015723304823040962"
"2135000","0.013584549771621823","0.010671873576939106","0.016749795526266098"
"2140000","0.016407405026257038","0.011055419221520424","0.020344259217381477"
"2145000","0.013090504333376884","0.00986013375222683","0.015986107289791107"
"2150000","0.012951798271387815","0.009428087621927261","0.017480144277215004"
"2155000","0.014355028979480267","0.009860134683549404","0.01950783282518387"
"2160000","0.01184652023948729","0.007993056438863277","0.019293062388896942"
"2165000","0.015214374056085944","0.012133516371250153","0.020949676632881165"
"2170000","0.013271125731989741","0.012801911681890488","0.01404358260333538"
"2175000","0.009494921425357461","0.005527709610760212","0.013743685558438301"
"2180000","0.012552153319120407","0.008975277654826641","0.020749831572175026"
"2185000","0.017548680771142244","0.013437097892165184","0.01972026377916336"
"2190000","0.018779713427647948","0.012133515439927578","0.025440562516450882"
"2195000","0.013222157023847103","0.008498364128172398","0.021538078784942627"
"2200000","0.01666438579559326","0.01280190795660019","0.02527625486254692"
"2205000","0.014497323194518685","0.007993056438863277","0.020949672907590866"
"2210000","0.013902985956519842","0.008498364128172398","0.0240947213023901"
"2215000","0.013570527546107769","0.011785116046667099","0.0172401312738657"
"2220000","0.011819940991699696","0.008975276723504066","0.014907118864357471"
"2225000","0.01092803233768791","0.006871842313557863","0.01598610356450081"
"2230000","0.010485878214240074","0.005527709610760212","0.01950783282518387"
"2235000","0.014088835567235947","0.007453558035194874","0.019930433481931686"
"2240000","0.016168362461030483","0.007453558966517448","0.020749831572175026"
"2245000","0.012607619166374207","0.008498364128172398","0.01885617896914482"
"2250000","0.014868991798721254","0.006871842313557863","0.023921165615320206"
"2255000","0.013246275018900633","0.010671873576939106","0.019507834687829018"
"2260000","0.01165950414724648","0.007993051782250404","0.015456030145287514"
"2265000","0.014027886558324099","0.011426091194152832","0.015723302960395813"
"2270000","0.014258935581892729","0.009428092278540134","0.020949672907590866"
"2275000","0.01057946146465838","0.0068718427792191505","0.014337209053337574"
"2280000","0.01257957168854773","0.007993051782250404","0.02054804563522339"
"2285000","0.011858557350933552","0.00986013375222683","0.01624465547502041"
"2290000","0.013486983953043818","0.008498365059494972","0.01840893365442753"
"2295000","0.017167187528684735","0.013123348355293274","0.023392781615257263"
"2300000","0.014281940180808306","0.011426090262830257","0.01885617896914482"
"2305000","0.013090036110952497","0.01027402002364397","0.021538076922297478"
"2310000","0.013822839129716158","0.010671873576939106","0.01885617896914482"
"2315000","0.012723089661449194","0.01067187450826168","0.0146249458193779"
"2320000","0.011101558804512024","0.0047140466049313545","0.02013840712606907"
